# NOx splits for EmChemXX and GNFR_CAMS sectors
# From DataDir/ZCM_EmChem16x/emissplit_run/emissplit.specials.NOx
# Key-word, MASS_ASSUMED= 0 by default,
# change when emissions have artificial mass, e.g. 46 for NOx as NO2
# NO/Biomass Burning from Delas et al., 1995 (JAC)
# IC_BB=101. Note that assumed mass
# not used for BB, since GFED decides that.
# For INTship, 350, we use GEOS-CHEM assumption that 1 mol NOx is released as 1 mol HNO3 + 10 mols O3
# 48/63.0*10*100 = 761.9
: MASS_ASSUMED 46
 99, 99,      NO,     NO2, shipNOx,#HEADERS
#DATA
 32,  8,  93.000,   7.000,   0.000
 32,  9,  93.000,   7.000,   0.000
 32, 10,  95.000,   5.000,   0.000
 32, 11,  95.000,   5.000,   0.000
 32, 12,  95.000,   5.000,   0.000
 32, 13,  95.000,   5.000,   0.000
 32, 14,  95.000,   5.000,   0.000
 32, 15,  95.000,   5.000,   0.000
 32, 16,  95.000,   5.000,   0.000
 32, 17,  95.000,   5.000,   0.000
 32, 18,  95.000,   5.000,   0.000
 32, 19,  95.000,   5.000,   0.000
 33,  1,  95.000,   5.000,   0.000
 33,  2,  95.000,   5.000,   0.000
 33,  3,  95.000,   5.000,   0.000
 33,  4,  95.000,   5.000,   0.000
 33,  5,  95.000,   5.000,   0.000
 33,  6,  95.000,   5.000,   0.000
 33,  7,  93.000,   7.000,   0.000
 33,  8,  93.000,   7.000,   0.000
 33,  9,  93.000,   7.000,   0.000
 33, 10,  95.000,   5.000,   0.000
 33, 11,  95.000,   5.000,   0.000
 33, 12,  95.000,   5.000,   0.000
 33, 13,  95.000,   5.000,   0.000
 33, 14,  95.000,   5.000,   0.000
 33, 15,  95.000,   5.000,   0.000
 33, 16,  95.000,   5.000,   0.000
 33, 17,  95.000,   5.000,   0.000
 33, 18,  95.000,   5.000,   0.000
 33, 19,  95.000,   5.000,   0.000
 34,  1,  95.000,   5.000,   0.000
 34,  2,  95.000,   5.000,   0.000
 34,  3,  95.000,   5.000,   0.000
 34,  4,  95.000,   5.000,   0.000
 34,  5,  95.000,   5.000,   0.000
 34,  6,  95.000,   5.000,   0.000
 34,  7,  93.000,   7.000,   0.000
 34,  8,  93.000,   7.000,   0.000
 34,  9,  93.000,   7.000,   0.000
 34, 10,  95.000,   5.000,   0.000
 34, 11,  95.000,   5.000,   0.000
 34, 12,  95.000,   5.000,   0.000
 34, 13,  95.000,   5.000,   0.000
 34, 14,  95.000,   5.000,   0.000
 34, 15,  95.000,   5.000,   0.000
 34, 16,  95.000,   5.000,   0.000
 34, 17,  95.000,   5.000,   0.000
 34, 18,  95.000,   5.000,   0.000
 34, 19,  95.000,   5.000,   0.000
 36,  1,  95.000,   5.000,   0.000
 36,  2,  95.000,   5.000,   0.000
 36,  3,  95.000,   5.000,   0.000
 36,  4,  95.000,   5.000,   0.000
 36,  5,  95.000,   5.000,   0.000
 36,  6,  93.000,   7.000,   0.000
 36,  7,  93.000,   7.000,   0.000
 36,  8,  93.000,   7.000,   0.000
 36,  9,  93.000,   7.000,   0.000
 36, 10,  95.000,   5.000,   0.000
 36, 11,  95.000,   5.000,   0.000
 36, 12,  95.000,   5.000,   0.000
 36, 13,  95.000,   5.000,   0.000
 36, 14,  95.000,   5.000,   0.000
 36, 15,  95.000,   5.000,   0.000
